Title,Title_URL,Image,likes,comment,collect,share
#故事 #中草药 #科普#银杏,https://www.douyin.com/video/7103104787176082718,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ecd12df9bbde4e8e889f39f84e86888a_1653820476~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=jCyZUYIQZNzAPL9BjZeVhoqh2nE%3D,129,13,14,4
#故事 #科普一下 #中草药 #菊花,https://www.douyin.com/video/7101974054093032740,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/8cb305ab98e5487794ef80f5a71fa767_1653557195~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=j78iSMfexKtg8w5vOvgTfMcAvaY%3D,12000,201,1068,402
#芦根#故事 #中药草#科普,https://www.douyin.com/video/7101249150519446820,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/fc5fe1b18e734ac2b0934e7bef39aa07_1653388421~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=bEVTzdME2ZAdQvjKMqZdEzZEjg0%3D,1512,59,323,219
#茴香#故事#中药材#科普,https://www.douyin.com/video/7100844815083932941,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/149c3f98a4c94c6eb67b1815d46abdbb~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=n0sE6%2F%2BTsroXlvboXl7zxw1LaCA%3D,267,9,37,24
#故事 #中草药 #科普一下 #厚朴,https://www.douyin.com/video/7100136814362627336,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/b0b6d13f8b6043ceba485e0083786760~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=i1CPNsNkJ%2BIFwYoVyxKiRVgZQiU%3D,193,5,33,9
#故事 #科普一下 #中草药 #厚朴,https://www.douyin.com/video/7100114509552946439,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/7d66ef6624904c57a059593f61410585~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=DDnCKi%2Foyc2g%2Fwil7fXYHGSXhe8%3D,771,20,104,80
#艾叶#故事#中药材#科普一下 ,https://www.douyin.com/video/7099371131894893837,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ae5b8534592046628d7772b39e138f13~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=lQ5QEvcIuJPJbkJD7YzP6buOaQI%3D,268,9,36,30
#故事 #中草药 #科普一下 #荷叶,https://www.douyin.com/video/7099058764732550431,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/141a71c8b89d4279b7304dea3d259731_1652878427~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=nA1IaSqLLDXSUaFYADsQSGORlhA%3D,213,6,28,17
#荆芥#故事#中药材#科普,https://www.douyin.com/video/7098639217491774734,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/cb2d323905844570b80404d5b81e27de~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=sYfUpyLhKkQkxbmih4MIuhfhKBE%3D,4182,452,811,853
#半夏#故事 #科普#中草药 ,https://www.douyin.com/video/7098245684343704840,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/7b9e020b39f2469ca43234fa9d451c41_1652689138~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=SA6FPtjcfdebPUPtViVhbohqE3A%3D,113,9,20,10
