Title,Title_URL,Image,Likes,likes,comment,collect,share
这门看一眼就少一眼的老手艺，曾经承包了你家里的道具，回忆杀 #非遗传承 #锡器 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7279713362408246591,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o0A1AbkWnAAleAkA4GDvr6EDBCCI7KfgFiRzwA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=WxCyQdFU7z0LurEVSV1JiYKUMrw%3D,2997,2997,137,576,121
一方小小的罗盘，竟能涵盖世间万物，带你探秘最神秘的饭碗 #非遗传承 #罗盘 #传统文化 #古人的智慧 ,https://www.douyin.com/video/7279341626583944460,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o0Z9GANXBgIAlTIAAEQAEOfhkiACAyFIz8AqBT~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=KbHp7R30W9GDS0MQipgTFzbrR98%3D,1.6万,16000,392,3745,655
这可能是收益比最低的表演，忙活一月才得5000，但却技惊四座 #非遗传承 #高杆船技 #纪录片解说 ,https://www.douyin.com/video/7278969958506269989,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o0CEAfqbAIWK8BATIfemjL3nAD5AEpAFDcCpQA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=yq2XDMm5VHLjMT8OzndD2etbhZs%3D,1826,1825,90,253,112
被誉为中华就大仙草之首，60年前就能卖30块钱一斤 #非遗传承 #铁皮石斛 #纪录片解说 #本草 ,https://www.douyin.com/video/7278597770439593272,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o4NyObIAAXzgwCzhCqfSQEASAhA9IQBJVZABoA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=XfMJp7eaD1MNsium9qnGIQKCVNQ%3D,7.1万,71000,4494,7689,5359
8户人家历时7年打造的躺平神器，人家叫捕鱼，他们叫捡鱼 #非遗传承 #石沪 #纪录片解说 #海捕 ,https://www.douyin.com/video/7278226964001983802,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oMRZpBAUEhDUPLAALdyABzLBgIrPBXAtQAQfAI~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=lQXLeuYQejrC2SqkvfrFPnZus4U%3D,6689,6692,161,885,354
一个扣子就要花费3天，穿上旗袍后，女人的自信与优雅有多美丽 #非遗传承 #旗袍 #海派旗袍 #纪录片解说 ,https://www.douyin.com/video/7277860393035271436,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oAnDkAbpCAgA8JRAA3gtQJ8D5fA0AlAencAACh~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=F2Z4KKRtifmBAYE2xPHsOmjKbLQ%3D,1217,1219,26,304,96
就是这本小册子，将中国的海域向南推进了数千公里 #非遗传承 #纪录片解说  #中国智慧 #海图,https://www.douyin.com/video/7277480697433017637,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/f51b74e233e94e9d825be1c8bdf2d29f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=6m1N%2BrBkzMeFKsw3RgoZwkjoOkA%3D,875,875,22,138,30
中国的牛皮鼓有多牛？！连唢呐在它面前也只能自称弟弟 #非遗传承 #牛皮鼓 #纪录片解说 #制作过程 ,https://www.douyin.com/video/7276738706260692282,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o4SILAtwCfIAySRDAOgWEZfhA0AQAk7RzXAaCl~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=9brfsU%2F9di1WNnEwJ2uRbUVhGJ0%3D,1651,1652,30,295,55
谁说西北人一辈子只洗七次澡？有了这个水窖，就能实现洗澡自由 #非遗传承 #西北水窖 #水窖 #传统文化 ,https://www.douyin.com/video/7276367645912419596,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oYfLdAAkfATdAtvAhLvPDR5CC45NIxKAAmNgEz~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=VFvtmlS5MJYmhMtkugJw7v2i8nM%3D,2.9万,29000,644,2695,1349
叶问是他舅舅，李小龙是他师弟，咏春拳的当代传承到底有多强 #非遗传承 #咏春拳 #武术 #叶问 #李小龙 ,https://www.douyin.com/video/7275996351052238135,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oU6JoJAoEhqoI9AAElkA4zBCfIXUCSANgACfDR~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=oIJcHabiVVEXdqw7XpFgb1qEJAM%3D,8108,8130,231,1562,284
原来古法榨油的现场，充满了肌肉力量的美感，太震撼了 #非遗传承 #古法榨油 #茶油 #纪录片解说 ,https://www.douyin.com/video/7275625547416210751,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o8DhuNdTETMACweCu3nztAARqcAfAA5gApTkIS~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=4XtBZPanQBTBKB%2BkUjl2L8Aspb8%3D,1629,1629,52,274,83
一座梯田堪比大型水利系统，灌溉全自动，被逼出来了的风景奇观 #非遗传承 #纪录片解说 #梯田 #灌溉 ,https://www.douyin.com/video/7275254498887535909,https://p9-pc-sign.douyinpic.com/tos-cn-i-0004/oMCjAvD9dfDAxArAEkhzL8t3IAOigfGwAC2h4R~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=YbU1j9TqAlo8VRIY6Rj82JhRuS4%3D,3.9万,39000,981,2757,1235
原来竹子烘烤后留出的汁液，竟然还能清凉解暑，据说还很好喝 #非遗传承 #竹沥 #竹子 #纪录片解说 ,https://www.douyin.com/video/7274883661013503292,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oAflqAMkeAdLAtWAhFEsDRkCC31tIjuAAADgEz~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=vruWVnRd%2Bti5gN4x2H%2Fo5arFZtk%3D,5.0万,50000,1085,6968,6530
这样的黑芝麻糊我一口气能吃五碗，光看着就流口水，太馋人了 #非遗传承 #黑芝麻糊 #老手艺 #美食,https://www.douyin.com/video/7274509286003264823,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ow0rSA9ARIuAwChNJDEAomzkAPDfhAEDCgzeP9~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=RNu2yKXAC3QiWAYJhJX0wE%2F0CRs%3D,1170,1170,25,223,62
将酷烈热毒的金石，化为接骨疗伤的灵丹妙药，这就是黑玉断续膏 #非遗传承 #自然铜 #黑玉断续膏 #中药炮制 ,https://www.douyin.com/video/7274139707078987045,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/owkeDCT7IAX1C85AEzAyBAAcARfucCt6tgpzdh~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=3RyO%2BuvXI%2FKYHDKBPYiy6M5t6%2BI%3D,7.4万,74000,4382,12000,4663
一碗真正的红烧牛肉泡面，一年流水干到上千万，心动了嘛 #红烧牛肉面摆摊 #泡面 #泡面神仙吃法 #网红泡面 ,https://www.douyin.com/video/7273772751159037203,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ocAAVBhIEAgkg7eNmTfCx2DXUMZWjAA8zCKRAE~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=TunveZ75v29V9B9bn8YOSOAlyvQ%3D,1.0万,10000,328,2794,1905
多少人因为生煤炉，被虐到痛哭流涕，记忆的齿轮开始转动了 #蜂窝煤  #回忆杀 #纪录片解说 #童年回忆 ,https://www.douyin.com/video/7273396646413602111,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oYnnwgboAqtEkeAAgRDCAOCXD8IASEegRQDA6j~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=SdHSy0IweCe9m7McWCUM0dxipDg%3D,5497,5501,368,1540,379
中国的印泥竟然这么牛！一点点藕丝的加入，就让它价比黄金 #非遗传承 #印泥 #纪录片解说 #传统文化 ,https://www.douyin.com/video/7273037993475099960,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oAz6GLAYEhVcVKAA4AyAvz3BdIYEB5AtQAJfDI~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=vQQ2DtQTQvlVwxY0gcO88UvHo9Y%3D,7.0万,70000,2068,6481,7221
中国人为了吃口海鲜，连毛笔都用来钓虾，这个场面真的太好玩了 #非遗传承 #蝼蛄虾 #赶海 #纪录片解说 ,https://www.douyin.com/video/7272653018342919480,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oUAAAAAkCDGAAR2QYqbbCeT7Hnf2xaIHmmJihg~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=wbMbvvNNNvnoSvpRuiE6yOmoxlw%3D,7795,7795,221,1530,646
花雕是好酒的代名词，但它却不是酒，而是一种古老复杂的工艺 #非遗传承 #酒文化 #纪录片解说 #花雕,https://www.douyin.com/video/7272289647936441637,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o0eABtnAE8AJITC6HADCAcAAAa3PbRarkfkDg9~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=KHuuv1KYxKsQi9pzgRei9ouWtuo%3D,1696,1697,47,394,167
没人能拒绝这童年滋味，千层麦芽糖包裹芝麻粉，中式糕点YYDS #非遗传承 #麻酥糖 #非遗美食 #中式糕点 ,https://www.douyin.com/video/7271890995904597282,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/866792d2540f41ad9a0e6235c2f29c2e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ixcwijZiqraCwIgG2ngPCV2Iq6s%3D,4305,4309,100,1109,277
一个小小的木马，竟然让滩涂赶海的效率百倍提升，关键还好玩 #非遗传承 #木海马 #纪录片解说 ,https://www.douyin.com/video/7271209887667899689,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o8AAUqhIEAQytAdNkgfBoxDwgtFVxAA8zBEIAD~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=sCMoPez7vsIVebNC4JM4UkNYpc4%3D,1.2万,12000,1017,1899,554
这可能会让你失去幻想，再也看不得那些飞来飞去的轻功，但它真实 #非遗传承 #轻功 #水上漂 #纪录片解说 ,https://www.douyin.com/video/7270800439543631163,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oYQRGCkAxbtGCgWOnAIaK5eHfAACSgbZDIAAq0~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=tcaU0MTeM3u4l3Dt9qan9dVHE6s%3D,4440,4440,94,1475,227
美女宁愿自己受伤，也不敢让竹皮受一点伤，这竹子的命咋就那么好 #非遗传承 #留青竹刻 #老手艺 #传统文化 ,https://www.douyin.com/video/7270056287067557179,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oEArZj6qzIDsgkENAYfABiInZBNiyAAEhOQlAc~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=JLtruTo7%2BUrCvur9fR6ZQBqGoNY%3D,3247,3247,77,549,130
究竟是什么鼓，竟然要涂抹黄泥才能奏响！到底是真牛逼还是真二逼#非遗传承 #黄泥鼓舞 #纪录片解说 #传统文化 ,https://www.douyin.com/video/7269757283721022777,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oMlP1kzGEfA6I1BcAAhBAXAAAGantIzjyzQDQh~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=TdV2Zd5Ogw6WZmuLQTjtfKwF8ls%3D,1501,1501,34,239,57
横扫八九十年代的零食王者，放现在依然能打，就是很少被人记起了 #非遗传承 #米花糖 #非遗美食 #童年味道 ,https://www.douyin.com/video/7269325073805331769,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o44f9yAmAfjAcOefAAOcfOmAhdAw5BBHmlfeIQi~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=gmjw3%2BNA9xoaA522XqXB%2BUUjXks%3D,2054,2055,99,601,221
有人花1000万想买一桌石头菜，却被拒绝了！究竟有多逼真 #非遗传承 #寿山石雕 #纪录片解说 #满汉全席 ,https://www.douyin.com/video/7268982162131619135,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ogBBcmFADEMzDmG4AAAIAGt4AVAfgnhyQElIG2~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=%2FXO9TEkQBQs%2BIdHjPl2N8r9nFzA%3D,4055,4054,74,679,231
我就很好奇，这个蚕的便便咋就遇水不化，谁能给解释下？ #非遗传承 #手艺人 #纪录片解说 #涨知识 ,https://www.douyin.com/video/7268592855633956115,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oQNAnena8AIm3ceqARE0ACNAcLWQgCAbgkzxKD~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=YmKiFRhEyGNkwsiofakY134h9Sk%3D,2.1万,21000,410,4296,2808
原来这才是苗族悬棺背后的男人，每天都在作死边缘疯狂试探 #非遗传承 #悬棺 #纪录片解说 #传统文化 ,https://www.douyin.com/video/7268263883138288951,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oARGkAHkAOAQgAIkCgCeD5S3ICIbtAf8xgnHAH~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=whO5HA5xXuAWot4jrBw7WHrCBY8%3D,6.1万,61000,846,2484,2609
这是有钱人才玩的起的艺术，最高等级的黄金，不要钱似的往里怼 #非遗传承 #金雕 #纪录片解说 #手艺人 ,https://www.douyin.com/video/7267832244289490232,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/osEAcfy1jBA8AJzLINg3ABAQhZaDabDhVDRAIM~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=MDotniD6fzeEOtzfGFkQOIw3mMY%3D,1.1万,11000,211,840,744
农村也见不到的箍桶匠，不是消失了，而是将这门手艺做进了博物馆 #非遗传承 #箍桶匠 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7267463381513293119,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oYCvbAU6ZBAUMhIyDbftABQuDNoAtBENIAzBA6~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=OUbMinAjDV%2BczwN5KIWvS6IVG7o%3D,7988,7988,205,1159,407
不是随便拿根木头就能钻木取火，没点技巧，你搓一整天也是白费 #非遗传承 #钻木取火 #原始技术 #纪录片解说 ,https://www.douyin.com/video/7267104974239305019,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oYJAEBZewEHEfA8jeBJImLDAAsABASbDjC8nDa~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=YvpnRMhFjhSbqoWqESvw7NuhkPE%3D,1593,1593,29,422,119
为了吃上一口面食，他们曾燃烧了一片大漠，才得到这块墨绿的烧碱 #非遗传承 #碱蒿子 #烧碱 #老手艺 ,https://www.douyin.com/video/7266733053735652669,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oM9MDih2g61RAEfrkAID408iAGAYCJbnCuAfnA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=lq6%2BxRgnkPGd3ck8saidcs0zR80%3D,13.9万,139000,4354,12000,5797
瑶族人居然玩的那么大，用燃烧的火球替代篮球，甚至还搞了个联赛 #非遗传承 #火球 #瑶族 #纪录片解说 ,https://www.douyin.com/video/7266346710685830454,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oURXI5EQyEBAAAADPBafGD9hISzAbwACWQNZql~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=iFkop%2Bmp7eXN3Lk5hmQQ4rxXOPQ%3D,1597,1597,54,283,161
小男孩洗个澡，却被七八个女人抢着服侍，传承千年的瑶浴有何魅力 #非遗传承 #瑶浴 #纪录片解说 #传统文化 ,https://www.douyin.com/video/7265899795611536701,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oEvrofgQDUnA1Cj8aRC6GkUjOA7ARAAAIeadbT~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=AqK2LNqAp5%2Fv5Cqj6ePSP5tc4zM%3D,2336,2336,59,387,156
没有钩的小竹片，竟比用鱼钩钓鱼还要厉害，姜太公钓鱼用的竹卡子 #非遗传承 #竹卡子 #钓鱼 #纪录片解说 ,https://www.douyin.com/video/7265525227587767610,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oUEBAdJQon9neE9pAeE3KbDmeAAjGAqa2oktAI~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=S4QBTxKsgFpKegbltAgAgGglulc%3D,4.4万,44000,1475,4763,5279
是什么让90后美女，高考后就励志投身入殓师，原因让人泪目 #入殓师 #人间温暖 #纪录片解说 ,https://www.douyin.com/video/7265237753854430521,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ogyaDL2IIAZkB5lAEoATSAAWAIf9ABNgyQyzHh~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=1kngeV7UNkLtoltd75uG07VrNtA%3D,4.3万,43000,4101,4728,3697
大妈荒岛孤独生活28年，却被全网羡慕，这样的生活你想要嘛 #无人村 #嵊山岛 #绝美中国 #海岛生活 ,https://www.douyin.com/video/7264864882120576293,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oMj6AonAAQJAeGksCEbEjEPuwUY9efAUADBQNI~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=qDuJzKCR01d3BgUknjMZ4eJOZb0%3D,1422,1421,51,244,88
上百斤谷物半小时就能去壳完毕，现在已完成使命，农村也见不到了 #非遗传承 #谷风车 #传统文化 #纪录片解说 #古人的智慧,https://www.douyin.com/video/7264529824067128588,https://p9-pc-sign.douyinpic.com/tos-cn-i-dy/addb63b481b7488999ed60311fca8055~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=7iJ7bJSR4uqQKAxS3eAQLk1Lsyo%3D,2.7万,27000,4105,4134,1858
鸡不拔毛直接腌，跟叫花鸡并称为做鸡界的哼哈二将，莫干山毛腌鸡 #毛腌鸡 #非遗美食 #莫干山 #纪录片解说 ,https://www.douyin.com/video/7264150423093726523,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o4cAnb3P2gRRnNAIALLDAECCcAzeE5xQkfHLAD~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Zo%2BkZAfSb5zEG7R5tX77%2BuNTVCc%3D,6839,6839,281,862,907
这种纸不能写字也没法当手纸，但你的老祖宗却喜欢的很，没事烧点 #竹纸 #纸钱 #非遗传承 #传统文化 ,https://www.douyin.com/video/7263761175417081127,https://p9-pc-sign.douyinpic.com/tos-cn-i-0004/oYCBRAnHzGgb4AfWcP0tCqtDAS28IAkZAQgAFf~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=1oPdQXMzdxos31RrzS0NOQEhrPE%3D,1.1万,11000,451,1468,361
只是看一眼，就让人汗毛炸起的土笋冻，你敢吃么 #土笋冻 #美食 #纪录片解说 #必吃美食 ,https://www.douyin.com/video/7263392084038618429,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o8QjTEJAUlRFefGZnBIkMmeG4AAELAbJDRAAdP~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=IRN42pmHNrY%2Fb4ZvHalcQtqySBk%3D,1947,1948,175,398,435
40年老醋缸里长出白花花的肥肉，男人吃得脸都绿了，还嘴硬说好吃 #非遗传承 #醋宝 #涨见识 #纪录片解说 ,https://www.douyin.com/video/7263029171071257875,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oQenAnWEXAe3A9VbAgcL2CkZdDRqyApiDI6CAV~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=bgiD5Qo9XtaYOhrL%2FD6nQ3J42GU%3D,6.3万,63000,2256,3460,12000
讲真的，茶筅真的是好看！每根竹丝比头发丝都还要细 #非遗传承 #茶筅 #点茶法 #纪录片解说 ,https://www.douyin.com/video/7262650751640554808,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ogjKB87hAbIFAIJEbBfyAHDzQsBbAAlYNQZAFB~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=tY8ZDJDf6GFrc1ZxdKWRSbsRhqY%3D,4362,4362,148,610,219
朱砂送走了那么多皇帝，可还是有人对它念念不忘，毫厘之差就是毒  #非遗传承 #朱砂 #中药  #纪录片解说,https://www.douyin.com/video/7262262341885037879,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/b041748d112f4b4bb5f49fae9f798463~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=bS5N4NZnpl%2FalrSCwwnYIIH5bwM%3D,3.5万,35000,635,4005,793
往返30公里才能产出一斤蜂蜜，蜜蜂忙碌一整年却留不下一滴 #非遗传承 #蜂蜜 #蜜蜂 #养蜂人 ,https://www.douyin.com/video/7261819731311676713,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oEbwAPfGykE9IgDBUpdeYAPnCLAOxQROnGCAAA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=10U3aR6U52b0%2Bj%2FUSQ9TIrW%2FZms%3D,1756,1756,29,329,55
老人一手登峰造极的切药技巧，比机器还要精细，要找个传人可真难 #非遗传承 #中草药 #纪录片解说 #本草中华 ,https://www.douyin.com/video/7261246709647297833,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oYq3HJADbAEQAQnfA12F6fIAF8j9jidAeEDEB0~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=h%2BMP7GqnYzG1YG%2FOBOtJyi1NUog%3D,2.9万,29000,872,3408,749
老人生命的最后时光里，还不忘多囤一个木蝴蝶 #非遗传承 #木蝴蝶 #中草药 #纪录片解说 #涨知识 ,https://www.douyin.com/video/7260792842455420220,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oQDh6gvxEDNAB9YBcDCzNAgIGIAfAAcQAZmyI9~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=OUdk8iSVoS5FQUNV0SR%2Fo4DMfN0%3D,52.4万,524000,12000,51000,25000
