Title,Title_URL,Image,Likes,likes,comment,collect,share
这是看一眼就少一眼的老手艺“土法蔗糖”也是很多孩子的童年回忆！#蔗糖 #传统手艺 #老手艺 #纪录片解说 ,https://www.douyin.com/video/7267497148558773564,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oEEbIAAAIVVbArzyEfDENadhisJAVhAQBAaiBa~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=E7h2he8lAo4SvgyRTFHnTzKPJmU%3D,1154,1155,50,266,65
这就是属于中国人的乐高，不但制作过程繁琐，还蕴藏着古人智慧#古建筑之美 #榫卯结构 #斗拱 #玩具 #手艺人 ,https://www.douyin.com/video/7266365523301043514,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oUT0kAIJ7AnegKAnEcDACtIXmCeuR1ZDvAP8bA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=78QzGJi6N3xuvFQ%2B9k5z219PBV8%3D,1294,1310,53,402,143
盲人木匠老父亲为了养活一家四口，每天都要坚持制作板凳#盲人 #木匠 #传统手艺 #父亲 #感人 #身残志坚 ,https://www.douyin.com/video/7266002036729154875,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oUkACOWe5C3EgA8REAOIwXkAA1AZgObDHVBnDf~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=oYXlSUOAhsoL%2FcJyO1xKFS6YaFk%3D,1.3万,13000,500,1168,893
因为太耐用，导致自己濒临失传，恐怕也只有“中国国漆”才能做到吧#生漆 #非遗传承 #匠心制作 #手艺人 ,https://www.douyin.com/video/7264933856325733695,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oYDRNDISHD68ANn4CgbeebACApE0lARUAj0kOA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=LdqjgFDhO1R9lBs%2BHC54gBgubIg%3D,880,880,61,184,50
用蜘蛛网做衣服，这么离奇的一件事你见过吗？#蛛丝衣服 #传统手艺 #匠心制作 #非遗传承 #纪录片解说 ,https://www.douyin.com/video/7263782956295064869,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oEyZDDBIIAxPBr4AEQAOjAADAIfyEBtWEQlzGh~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=2LG95W4iIM22aL1Plz9qlXdPk7I%3D,1756,1756,102,291,279
为了吃上一口盐，这群山羊就在几乎垂直的悬崖之上表演绝地求生#岩羊 #攀岩 #动物的迷惑行为 #开眼界了 ,https://www.douyin.com/video/7262298060338908474,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ocbiAoKDNkanEgDL3fberAsnCBAIyIRIyVCAAA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=JjqrQj01azryfyuOZoXVVhKBFxQ%3D,11.8万,118000,2962,22000,8442
这些大国重器的生产离不开他们，致敬了不起的大国工匠！#蛟龙号 #大国工匠 #匠心制作 #纪录片解说 #涨知识 ,https://www.douyin.com/video/7261566844660665619,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o0DhFQH9EhHABPYBLGmztAZIHsAfAAyQATqyIv~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Zv21CSTAqbkStAfi2RouXumfdUQ%3D,639,639,28,97,35
徒手油锅捞虾片、下火海等一系列“麻山绝技”你见过吗？#麻山绝技 #红苗族 #非遗传承 #涨知识 #开眼界了 ,https://www.douyin.com/video/7261204013318753573,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/okNJYagQDBnAxCFePtCiGkepQAiARAAAICkabo~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=vroXD33pX%2Bs26RHMD%2BjYFq70Ywc%3D,931,931,36,250,66
原来最早的“取暖神器”长成这样，那么你用过吗？#火笼 #取暖神器 #非遗传承 #传统技艺 #涨知识 ,https://www.douyin.com/video/7260807042598800696,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o0IHQAAARIdwAmnk4eGeb62B0CMA8DAgCd5XCx~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=a7wpzgzvHu10c36eGRQxSaLhPqU%3D,1465,1466,89,262,100
没人要的牛大骨居然能做成天价麻将，还受到老外争相收藏#竹骨麻将 #传统技艺 #匠心制作 #涨知识 #开眼界了,https://www.douyin.com/video/7260449159541493007,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/ecc3b71cf6f9453893e742a80d7eb9db~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=g4Q9Dk9Nh37YRn8F9Qe2JSmNo8I%3D,4937,4939,133,2176,328
古人为了上班摸鱼，居然发明了这个不用人力驱动的永动机#水碓 #非遗传承 #传统技艺 #涨知识 #开眼界了,https://www.douyin.com/video/7260349782122679604,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/e2e50b3309b147b88bec9389239362b1~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=GG36gLVDBSyFgatMXTsDMwCAyfY%3D,1518,1518,27,335,120
它被称为世上“最轻”的药，还受到“五代人”顶礼膜拜#药香 #非遗传承 #纪录片解说 #涨知识 #开眼界了,https://www.douyin.com/video/7260088748690410752,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/69d6ebfcae7a4de39b76cd9abdb9dca7~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=06XXtTnKwtkT8TfnjHJ2NUODivg%3D,999,1000,29,241,52
你敢相信？用来写字的墨不但能吃，还能拿来治病#药墨 #非遗传承 #纪录片解说 #涨知识 #开眼界了,https://www.douyin.com/video/7259952211709414691,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/a20f91498eba48d1a6dfdcb16c6b80a6~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=aPxhF3MUbhJb%2B6QM8AGV4AbbC1Y%3D,9.3万,93000,2274,7859,3850
原来传说中的“九死还魂草”真的存在，而要得到真是九死一生#九死还魂草 #卷柏 #非遗传承 #纪录片解说 #涨知识,https://www.douyin.com/video/7259695952343141695,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/f20723ac97314a7dbb6a0ce3099ea0d8~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=RowEsO%2F5B6o9v%2Fz%2Bjz3Iy75mh8E%3D,4086,4121,386,766,354
老人用尽全身力气，只为摘下生前最后一粒果实#木蝴蝶#老人  #非遗传承 #纪录片解说 #涨知识,https://www.douyin.com/video/7259322974505913663,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/aaa29ec76ea04e9b8aa9e71f18c84b87~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Ot%2BpRjvLaa7n5qyk97CPIuRmbsQ%3D,2.3万,23000,664,2546,1139
原来“皂角”不但可以洗衣服，还是一道珍馐美味#皂角 #皂角米 #非遗传承 #纪录片解说 #涨知识,https://www.douyin.com/video/7259192100510551315,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/78a2e20d3fe24997a1b2edcd2f25528c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=30W4CR4Js3j46C%2BnLV1QdM6i5gQ%3D,1.1万,11000,595,979,1119
它被称为行走“绿钻石”曾经还获得日本设计大赛金奖#蔺草 #编织 #传承文化 #手艺人 #涨知识,https://www.douyin.com/video/7258977071911816489,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/5828d0c2a2314343850aa1159faea075~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=V%2BM%2FlfJdvzaloc1AkWBWk2jlnW4%3D,393,394,17,73,19
原来这就是传说中的“仙人指路”不管车轮如何转动，仙人始终指向南方#指南车 #仙人指路 #非遗传承 #传统手艺,https://www.douyin.com/video/7258812575519886631,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/d0c05897891241c3ad45719b73cba207~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Fncggl30oXApPHpczVwxan%2Fcw14%3D,1.7万,17000,1339,2603,1133
"这是江湖上几乎失传的一声吆喝,也是巴蜀文化的“鲜活档案”#鸣堂技艺 #堂倌 #非遗传承 #传统文化",https://www.douyin.com/video/7258577764855450934,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/896ee3bf187f4d39bf8bd6991d082155~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=m4Ggyg%2Byk03CzfP7O5cyk%2FmAdmI%3D,5.9万,59000,1225,3982,2467
原来“麦芽糖”真是麦芽做的，香甜的同时也是很多人的童年回忆 #麦芽糖 #美食 #传承 #老手艺 ,https://www.douyin.com/video/7256355158181940517,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oINkl9RCAgzstzjhSwfAqEAFA6AVIgCIedACXA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=HmHltfVZrdaYrUKUfC8jUFTSz4w%3D,1128,1129,44,405,101
它是世界上最贵的泥巴，与龙泉印泥并称为泥巴界的“卧龙凤雏”#西泠印社 #西泠印泥 #非遗 #传承 ,https://www.douyin.com/video/7255629665023364371,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ogtIEAZvyMsdCAax5bBkIwVLQAfNAyAJWdzBAh~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Xo75J56qof4Y64yFkttr2PIw%2FSE%3D,3273,3274,174,661,262
现在当和尚门槛都这么高了吗？比进清华北大还要难 #浙江佛学院 #大学生 #搞笑 #这操作都看傻了 ,https://www.douyin.com/video/7254885998230867260,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ok2djJAMXFEDADJeBAQAPVebyVRAxeInAWEE4Q~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=aknDg29qXan6CvF72PkBbCHVdS4%3D,3.4万,34000,5868,3614,16000
原来“古法天子笑”是这么做的，你学会了吗？ #天子笑 #古法技艺 #传统酿酒工艺 #涨知识 ,https://www.douyin.com/video/7254498990597606712,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oMChnJIkEqEAB8VBStIzNAGIMhAfAApQAXcyI9~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=MTTUk%2BHR4ueUFGeVFR5HL2ZiooQ%3D,702,702,34,246,74
她被誉为“西瓜之母”，倾尽一生实现了中国西瓜自由#西瓜之母 #吴明珠#伟大科学家 #致敬 ,https://www.douyin.com/video/7254128040379239718,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o8YXB7gqbAINfbFSAnRkqYCIrDACeAATu9AQmd~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=YZ1Sgdg80qGJZleYI75XrzxQ1BI%3D,1411,1409,45,230,105
60多岁大爷竹尖穿行、如履平地，堪称现实版“竹林轻功” #竹海飞人 #传承 #非遗 #涨知识 ,https://www.douyin.com/video/7253756819015863610,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ocfJJAtyVAp1APNAhA1UCIhBBqqNIoyAA3dQEz~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=f97939AUUPwcXWskY%2BCWopOCoQI%3D,1.1万,11000,507,898,651
这是现实版“修仙学院”学习教奇门遁甲、御剑飞行，还包分配道观 #道教学院 #大学生 #搞笑 #这操作都看傻了 ,https://www.douyin.com/video/7253026284350033212,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/owAVJIEgCjAfmhf7CARIKpNhAZzrACAIOAJkGn~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=bpPQ%2BLZo4Vj%2BCxpxAAjRFixvwHI%3D,30.1万,301000,41000,15000,108000
它被誉为行走“软黄金”，也是古代皇室贵族出门首选 #丝绸 #养蚕 #传统手艺 #传承 ,https://www.douyin.com/video/7252645345929301308,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/osCnOA4ADFfAQKegkdCACJpbOJYRCTApNIA10Q~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ILMVo4ZJK11BeoWMmXB913zZWyo%3D,10.4万,104000,7254,5664,7777
老一辈科学家艰苦的研发之路#凌沛学  #凌博士,https://www.douyin.com/video/7252176434792336679,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/fe54175a450246d7b5dddf62a877e75c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=u3SX5yCxhZ4M3ruL7W%2BrJy8FOfc%3D,1.0万,10000,140,554,188
“折纸天才”秦坤到底有多牛？一张纸在他手里竟卖出了21万天价 #折纸 #传统手艺 #正能量 #高手在民间 ,https://www.douyin.com/video/7251904128996117818,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oESPTFARbAQefAKrAnjJrEEowDBE8AA6lfAg1p~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=IQGZlfUj4y8W7jxTjJPKYccIgt8%3D,12.8万,128000,2667,12000,12000
黄金都换不来的泥巴居然是藕丝做的，工序更是让你望而却步 #龙泉印泥 #非遗传承 #传统技艺 #纪录片充电计划 ,https://www.douyin.com/video/7251037115696385317,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ogGpAg3hGSEbUA6yAUAII28f5NCFuTABAzSBQn~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=RQScTrmZGTBKGvKjIdfvDx4j3rA%3D,5325,5325,214,2362,366
不怀孕也能生娃你敢相信吗？而且宝宝各项特征还能套餐定制 #人造子宫 #生育 #宝宝 #涨知识 ,https://www.douyin.com/video/7250436176669117751,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oUFkZRkmAAAOARzHgIe8nuCnmbRtzSrDAACEeQ~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=rBUT2IzXENATQIJKPN%2FVbqonUaA%3D,3.4万,34000,3512,8718,43000
“水猴子”都不敢徒手抓的鳝鱼，这位80多岁的大爷却能轻松制服一斤一条的巨物#抓土龙 #纪录片解说 #非遗传承 ,https://www.douyin.com/video/7249198173124693281,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/o4vAcNSaKQgIzdAIAKDhA8BBUATfEAPwywliAC~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=JQydMxQxeBORqqJ%2F2vGcPy%2BkVvY%3D,6254,6255,137,1031,388
吃一颗糖就能拉出一条虫子？大多数00后没有见过，更没有吃过 #宝塔糖 #蛔虫 #童年记忆小零食 #童年回忆 ,https://www.douyin.com/video/7248808654147800357,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/osNmnbUQADKCI10tPAkgeCsYEqRNAAexCABAoZ~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=DiygIztvJwUDjv2qnYFishFkC5Y%3D,1.3万,13000,2704,8089,1694
老人只因祖上一句“承诺”放弃月入过万，连续四代为村民摆渡144年 #万家义渡 #摆渡人 #人物故事 #传承 ,https://www.douyin.com/video/7248215771275398456,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/ogwNDCIlgVTRAEFXkAICACeFAbAWCtb1CfAqnA~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=4wEoB47oR54OADNjf%2BO6Og2jO9c%3D,5.2万,52000,1391,1217,749
这是世界上唯一一种只属于“女性”的文字，男性是不可以学习和传授的#江永女书 #非遗 #传承弘扬中国传统文化 ,https://www.douyin.com/video/7247835545005591868,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/f537d7c5ee044fafbe123c91e59a2c9e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=yK5v8bCQzkE9bik4b4UVhcEyYVs%3D,7260,7263,200,1593,257
它是粽子界的“七彩祥云”，更是中国端午必不可少的传统美食 #端午节民俗大赏 #粽子 #传统节日 #传承文化 ,https://www.douyin.com/video/7247424755672911141,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oIklECKCQAAmC4oAI4AojAADARefjCb4HgHnXD~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Yo0r0bDefiK%2ByxlJr1Tfkf6nskc%3D,1040,1059,66,474,204
用猪油做糖你吃过吗？看上去荒谬的事却是潮汕地区的特色美味 #猪油糖 #传统手艺 #童年回忆 #特色美食,https://www.douyin.com/video/7246724902802279692,https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/e9cdcb6359f342e1af19d1f67763ba10~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=X9fEig3qe5Q7iN1qBzC3Wg1Q1JQ%3D,581,582,104,150,63
为什么现在结婚选择中式婚礼的越来越少了？ #龙凤花烛 #中式婚礼 #传统文化 #非遗 ,https://www.douyin.com/video/7246349891419589943,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/2ce2dc4f584b4ce7a63f42f84a09a22a~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=gkOHUOLafuyGXCu8mp61CCnkGIA%3D,1.6万,16000,654,3042,1417
男子辞掉高薪工作，怒砸两千万，只为挽救《本草纲目》中的救命仙草 #铁皮石斛 #纪录片解说 #传承文化 ,https://www.douyin.com/video/7245987286997830972,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/455f3c28fe3740fa8a86ac6f1f3be357~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=%2FCfOO05e8Pp8t6wMlnKpEGILXMI%3D,636,638,14,117,45
原来这才是中国最贵的华丽服饰，也是唯一一个纯银打造服饰的民族 #苗族服饰 #手工 #非遗文化 #涨知识了 ,https://www.douyin.com/video/7245603839565516090,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/f2ba8485ccdc414b9eaf7109a5ad14ed~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Wii%2FqO06Zp4bj6yrTAQmdi2tEzs%3D,5.3万,53000,4840,3832,4391
老外想复刻都没有办法的中国绝技，而这就是出自“糖王周毅”之手 #翻糖蛋糕 #非遗 #精益求精 #涨知识了 ,https://www.douyin.com/video/7245255416060398906,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/0bb1b734805f4651bc4e0304f803916b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=c1C6xV%2F0njBqi7Y1lsE10Y%2FcsmE%3D,7.5万,75000,2656,7351,9821
进村不见房，家家住豪宅，这便是渭北八百里秦川的真实写照 #地坑式窑洞 #非遗 #纪录片解说 #涨知识了 ,https://www.douyin.com/video/7244862924718689596,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oQAiVIEQBoAf3hX6CHIPHRtGAWzKABAIyAxyLK~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=sLhQdvwpjSebHCs0YDjy3tXUXHI%3D,724,724,13,120,59
原来这才是真正的“桐烟徽墨”不但写字漆黑润泽，还能做到千年不褪色#桐烟徽墨 #非遗传承 #传统文化 #涨知识了,https://www.douyin.com/video/7244497025499237687,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/oMInkiAWLf0ZAC3a9S8AYlAADCCzJwAEXgbeRn~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=TjZdz6MXF2FGLTkvpybx2YEmAI4%3D,1382,1383,62,423,88
探秘少数民族“三大名刀之一”的英吉沙小刀是如何制作的 #匠心制作 #非遗传承 #英吉沙小刀 #探秘 ,https://www.douyin.com/video/7244122170580798757,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/2c2f2bed6663481bb0ad5ba6c0b7ad2f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Op1MirFzqhCnHfuYp%2BvjptFCRUU%3D,425,424,25,84,21
原来几颗破石头和一点大米浆也能做成豆腐，不但柔软Q弹，吃法更是大开眼界 #米豆腐 #美食 #制作过程 #涨知识,https://www.douyin.com/video/7243769436417576252,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/de516c2e7e5d40779832848883a77001~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=o%2Flg4AH7ow%2FawXIAfsKDz9Jg3sg%3D,1278,1284,166,364,187
这是大多数人没有见过的表演“阆中皮影戏”制作过程更是大开眼界 #皮影戏 #非遗传承 #传统文化 #涨知识了 ,https://www.douyin.com/video/7243378977149193528,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/6dd7b223279b43979eb78a71d7688476~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=eZ1RG9yx6BUGrXvlsUWPKUbt7QU%3D,682,686,22,242,289
原来早在一千年前古人就发明了打火机，名叫“火折子” #火折子 #传统文化季 #制作过程 #涨知识 ,https://www.douyin.com/video/7243030217499872516,https://p9-pc-sign.douyinpic.com/tos-cn-i-0004/20f5690edc614a0881699f3c63bab1f0~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=XoN8PLk0u%2F4H%2FVygh74e0eIwiF8%3D,1.2万,12000,890,2851,1237
这是绝大多数人没有见过的职业“长白山寻参人”整个过程堪比绝地求生 #非遗 #传统文化 #探秘 #纪录片解说 ,https://www.douyin.com/video/7242275354000248125,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/2a208e4d4347498b9b0f4b09455f326c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=WBEOlIv%2BZDsjrxtXLL9lRxlGvtM%3D,1649,1650,111,314,78
原来文字中记载的“上刀山”真的存在，在少数苗族就延续着这门绝技  #非遗 #传统文化 #探秘 #纪录片解说 ,https://www.douyin.com/video/7241882834917428518,https://p3-pc-sign.douyinpic.com/tos-cn-i-0004/aef565e3cbae4e149b9ae9b9fb52dc69~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=bXYHu%2B%2F80HV2%2BosDhat2KU17wjo%3D,8.5万,85000,2547,7193,4881
